"231.0","236.5","242.0","249.0","257.0","263.0","267.5","269.0","270.5"
"78.0","88.0","96.0","105.0","114.5","123.5","129.5","136.5","138.5"
"174.5","181.5","194.0","214.5","243.0","271.5","300.0","325.5","343.5","358.0","367.5","373.0","375.5","375.0","373.0"
"163.0","161.5","161.0","158.5","155.5","152.5","148.5","143.5","140.0","137.0","135.5","134.5","134.0","134.0","134.5"
"198.0","198.5","198.5","201.5","204.5","207.0","209.5","211.0","212.5","214.5","217.5","222.5"
"190.0","199.5","208.5","221.0","236.0","250.5","264.0","276.0","283.0","287.0","288.5","284.5"
"217.0","226.0","240.0","260.0","285.0","309.0","328.5","343.0","357.5","366.0","372.5","376.5","378.5","378.5","378.0","374.0","370.0","365.5","361.5","357.0","353.0","349.5","344.5","336.5","335.0"
"226.0","219.0","214.5","211.0","207.0","204.0","201.5","199.5","198.0","197.0","197.0","197.0","198.0","202.5","209.0","218.0","226.5","236.0","244.5","253.0","259.5","265.0","270.5","277.5","279.5"
"237.5","246.0","256.0","270.0","289.0","307.0","320.5","332.5"
"286.0","284.0","283.5","282.0","282.0","282.0","282.0","281.5"
"292.5","293.0","293.0","293.0","293.5","294.5","294.5","294.5","294.5","293.5","290.0","287.0","282.5","279.5","276.5","274.0","270.0","265.5","259.5","252.0","246.0","238.5"
"287.5","294.5","300.5","308.5","319.5","333.0","347.5","363.0","381.0","397.0","411.5","423.0","434.0","440.0","443.5","445.0","445.0","442.0","432.5","419.5","406.0","390.0"
"204.0","197.5","190.0","181.5","169.0","156.5","144.0","136.0","132.0","130.5"
"344.0","348.0","353.5","362.5","375.0","387.5","398.5","405.5","409.0","411.0"
"373.0","381.0","391.0","401.5","417.0","429.5","443.0","453.0","462.0","468.5","470.0"
"343.5","347.5","354.5","364.0","378.5","389.0","401.0","410.5","415.5","420.5","422.5"
